,KEYWORDS,SUMMARY,TEXT,TITLE,URL
64,"['trump', 'york', 'weapons', 'help', 'regime', 'rockets', 'sky', 'rogue', 'shoot', 'suggesting', 'threats', 'japan']","By Mark Moore, New York PostPresident Trump said Japan would be able to shoot North Korean rockets “out of the sky” if it bought US weapons that would enable it to do so, suggesting the country take a more aggressive approach to threats from the rogue regime.","By Mark Moore, New York Post

President Trump said Japan would be able to shoot North Korean rockets “out of the sky” if it bought US weapons that would enable it to do so, suggesting the country take a more aggressive approach to threats from the rogue regime.",Trump: US Weapons Will Help Japan Shoot Rockets Out Of The Sky,http://nation.foxnews.com/2017/11/06/trump-us-weapons-will-help-japan-shoot-rockets-out-sky
65,"['yasiel', 'team', 'robbed', 'puigs', 'star', 'puig', 'series', 'eliass', 'world', 'dodgers', 'open', 'returned', 'game', 'kabctv', 'lost']","Wednesday was a no-good, very bad day for Los Angeles Dodgers slugger Yasiel Puig.
As if his team losing the World Series in Game 7 wasn't bad enough, ""The Wild Horse"" returned home to find he'd been robbed.
Police said officers answered a burglary alarm at Puig’s Encino, Calif., home and found a smashed window with several items taken.
At the time of the robbery, Puig was at Dodger Stadium, where his team lost Game 7 to the Astros, 5-1.
ASTROS STAR CARLOS CORREA PROPOSES TO GIRLFRIEND MOMENTS AFTER WORLD SERIES WINThe LAPD did not immediately say if the home’s surveillance camera capture the suspect or suspect’s identities, KABC-TV reported.","Wednesday was a no-good, very bad day for Los Angeles Dodgers slugger Yasiel Puig.

As if his team losing the World Series in Game 7 wasn't bad enough, ""The Wild Horse"" returned home to find he'd been robbed.

Police said officers answered a burglary alarm at Puig’s Encino, Calif., home and found a smashed window with several items taken. There was no immediate word on the value of the items.

At the time of the robbery, Puig was at Dodger Stadium, where his team lost Game 7 to the Astros, 5-1.

ASTROS WIN FIRST WORLD SERIES IN FRANCHISE HISTORY, DEFEAT DODGERS IN GAME 7

Puig’s neighbor, Zach Eliass, told KABC-TV the slugger’s two German shepherds also escaped out of an open gate but he was able to retrieve them by the time Puig returned home. Eliass said Puig thanked him for taking care of the dogs.

""He just said 'thank you.' He said that it was kind of hard because he was in the game and it shouldn't have happened that the gate was open. He was just very calm, and he was just...thanking us,"" Eliass said.

Puig bought the home more than a month ago.

ASTROS STAR CARLOS CORREA PROPOSES TO GIRLFRIEND MOMENTS AFTER WORLD SERIES WIN

The LAPD did not immediately say if the home’s surveillance camera capture the suspect or suspect’s identities, KABC-TV reported.

This was not the first time Puig’s home was burglarized. Earlier this year, burglars hit Puig’s Sherman Oaks, Calif., home and stole about $170,000 worth of jewelry and other items while he was at spring training in Arizona.

The Associated Press contributed to this report.",Dodgers star Yasiel Puig's home robbed while his team lost World Series,https://www.foxnews.com/sports/2017/11/03/dodgers-star-yasiel-puigs-home-robbed-while-his-team-lost-world-series.html
66,"['brazile', 'throw', 'shocking', 'throws', 'democratic', 'governor', 'published', 'upcoming', 'clinton', 'party', 'tell', 'presidential', 'agreement', 'virginia', 'dnc', 'race', 'gop', 'donna']","FOX NEWS - Donna Brazile's scathing review of Hillary Clinton’s failed 2016 presidential campaign sent more shock waves this weekend through the Democratic Party, with members eager to bury the Clinton era ahead of Tuesday’s key Virginia governor’s race and other upcoming elections.
“Those telling me to shut up … I tell them, 'Go to hell.'
NBC News published a memorandum Saturday detailing the joint-fundraising agreement that shows the Clinton camp would have input on such key DNC decisions as hiring and spending, in exchange for helping the group with its roughly $20 million debt.
Author Ed Klein weighs in on the DNC controversy.VideoDonna Brazile backpedals on DNC bombshellThe memo also made clear that other potential candidates could enter into a similar agreement with the DNC.
But Brazile suggested Sunday that the authority the Clinton camp had under the agreement went beyond “standard” joint-fundraising agreement and that a “separate,” undisclosed deal also existed.","FOX NEWS - Donna Brazile's scathing review of Hillary Clinton’s failed 2016 presidential campaign sent more shock waves this weekend through the Democratic Party, with members eager to bury the Clinton era ahead of Tuesday’s key Virginia governor’s race and other upcoming elections.

“Those telling me to shut up … I tell them, 'Go to hell.' I’m gonna tell my story,” Brazile, who ran the Democratic National Committee during the 2016 White House race, on Sunday told ABC’s “This Week.”

Brazile roiled the political world on Thursday when she published excerpts in Politico of her upcoming book that detailed a 2015 money deal between the Clinton campaign and the DNC that made winning the party’s presidential nomination nearly impossible for any other Democratic candidate.

NBC News published a memorandum Saturday detailing the joint-fundraising agreement that shows the Clinton camp would have input on such key DNC decisions as hiring and spending, in exchange for helping the group with its roughly $20 million debt.

Author Ed Klein weighs in on the DNC controversy.Video

Donna Brazile backpedals on DNC bombshell

The memo also made clear that other potential candidates could enter into a similar agreement with the DNC.

But Brazile suggested Sunday that the authority the Clinton camp had under the agreement went beyond “standard” joint-fundraising agreement and that a “separate,” undisclosed deal also existed.","Shocking Donna Brazile Book Throws Democratic Party Into Chaos, May Throw Crucial Virginia Governor Race to the GOP",http://nation.foxnews.com/2017/11/06/shocking-donna-brazile-book-throws-democratic-party-chaos-may-throw-crucial-virginia#commenting
67,"['trump', 'vetting', 'church', 'sutherland', 'rebukes', 'owners', 'willeford', 'springs', 'texas', 'extreme', 'gun', 'dead']","President Trump on Tuesday said ""extreme vetting"" for gun ownership would not have prevented the Texas church massacre and said there would have been ""hundreds more dead"" if gun laws were stricter.
Trump made the comments during a joint press conference in Seoul alongside South Korean President Moon Jae-in.
He went on to say that extreme vetting would have made no difference in Sunday's shooting, and would have prevented the actions of the ""brave person who happened to have a gun in his truck and shoot him, and hit him and neutralize him.""
“I can only say this, if he didn't have a gun, instead of having 26 dead you would’ve hundreds more dead,” he added.
Trump on Monday said the mass shooting at Texas Baptist Church in Sutherland Springs, Texas, was the result of “mental health problems at the highest level” and called the killer a “very deranged individual.”","President Trump on Tuesday said ""extreme vetting"" for gun ownership would not have prevented the Texas church massacre and said there would have been ""hundreds more dead"" if gun laws were stricter.

Trump made the comments during a joint press conference in Seoul alongside South Korean President Moon Jae-in.

A reporter asked Trump if he would consider “extreme vetting” not only for people entering the U.S. but as well as “for people trying to buy a gun.”

Trump appeared annoyed at the question and asked if it was an appropriate question given the timing and the venue. He went on to say that extreme vetting would have made no difference in Sunday's shooting, and would have prevented the actions of the ""brave person who happened to have a gun in his truck and shoot him, and hit him and neutralize him.""

Trump was referring to Stephen Willeford, a plumber with no military background, who managed to shoot the gunman Devin Kelley before jumping in another man’s vehicle to chase him down.

“I can only say this, if he didn't have a gun, instead of having 26 dead you would’ve hundreds more dead,” he added.

Texas Department of Public Safety chief Freeman Martin said Willeford “grabbed his rifle and engaged the suspect” after the gunman left the First Baptist Church in Sutherland Springs, where he killed at least 26 people and injured 20 more.

Trump on Monday said the mass shooting at Texas Baptist Church in Sutherland Springs, Texas, was the result of “mental health problems at the highest level” and called the killer a “very deranged individual.”",Trump rebukes call for 'extreme vetting' for gun owners,http://www.foxnews.com/politics/2017/11/07/trump-rebukes-call-for-extreme-vetting-for-gun-owners.html
68,"['sends', 'worst', 'thats', 'grieving', 'utah', 'goodsell', 'remains', 'told', 'bay', 'fox40', 'really', 'crematory', 'area', 'wrong', 'family']","She made arrangements with A Bay Area Crematory to have his remains shipped to Utah—but the remains that arrived were not her brother’s.
It has just been so horrible,” Goodsell told FOX40.
“This has just been the worst 75 hours of our lives,” Goodsell told FOX40.
Clint Love, the owner of A Bay Area Crematory, declined a recorded interview with FOX40, saying he preferred that his attorneys do that when they become available.
Is his really Kevin?” she said, adding that she wants A Bay Area Crematory to pay for DNA testing on the second set of remains to verify their authenticity.","A family mourning the loss of a loved one does not want to deal with additional trauma.

But that's exactly what happened to Kim Goodsell when her brother Kevin died in Stockton, California.

She made arrangements with A Bay Area Crematory to have his remains shipped to Utah—but the remains that arrived were not her brother’s.

“It's been ghastly. It has just been so horrible,” Goodsell told FOX40. “This has just been the worst 75 hours of our lives.”

“What is this? Is this the person who does the cremation? Is this their name on the paper?' And he goes, ‘Well, no.’ He goes, ‘That’s the deceased's name. That’s your brother’s name,’"" Goodsell said. ""I said, ‘This isn’t my brother.’”

Goodsell had taken the unopened box to a mortuary in Utah, where they realized the mistake. The remains were meant for a family in Massapequa, New York.

“This has just been the worst 75 hours of our lives,” Goodsell told FOX40.

Clint Love, the owner of A Bay Area Crematory, declined a recorded interview with FOX40, saying he preferred that his attorneys do that when they become available.

Love said he is very apologetic and said this sort of thing hasn't happened since they have been in business.

According to FOX40, the business has no open complaints with the Better Business Bureau or the California Cemetery and Funeral Bureau, where their license is in good standing.

But Goodsell says, after this mix-up, she's still not sure how she can trust that the second set of remains, which she received earlier Saturday, are really those of her brother.

“We all have the same feeling. Is this really my brother. Is his really Kevin?” she said, adding that she wants A Bay Area Crematory to pay for DNA testing on the second set of remains to verify their authenticity.",Crematory sends grieving Utah family wrong remains,https://www.foxnews.com/us/2017/10/29/crematory-sends-grieving-utah-family-wrong-remains.html
69,"['beauty', 'raw', 'shared', 'bumbum', 'pageant', 'hopefuls', 'protest', 'told', 'piece', 'sport', '2017', 'miss', 'bikinis', 'harassment', 'meat', 'post', 'sexual', 'beef']","As details continue to emerge surrounding Hollywood's multiple sexual harassment scandals, the timing couldn’t have been any weightier for a handful of beauty pageant hopefuls to declare they’re not just a piece of meat — by dressing up in raw meat.
In promotion of the seventh annual Miss Bumbum Brazil pageant, five contestants donned 110 pounds of raw prime beef steaks, or so-called “beef-kinis,” in photos that graced the invitations for the infamous posterior pageant, the Huffington Post reports.
A post shared by SPIN South West (@spinsouthwest) on Mar 28, 2017 at 1:17am PDT“Women are not just a piece of meat,” Miss Bumbum organizers told SplashNews, Huff Post reports.
MAN WANTS GIRLFRIEND TO LOSE WEIGHT FOR HIM, GETS SLAMMED ON FACEBOOKPuns aside, this wouldn’t be the first time that the Miss Bumbum pageant has made headlines for its publicity stunts.
FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWSUltimately, the Miss Bumbum competition was held on Nov. 6 in San Paulo, with Amazonas' Rosie Oliveira taking the top prize to become Miss Bumbum Brazil 2017, The Sun reports.","As details continue to emerge surrounding Hollywood's multiple sexual harassment scandals, the timing couldn’t have been any weightier for a handful of beauty pageant hopefuls to declare they’re not just a piece of meat — by dressing up in raw meat.

In promotion of the seventh annual Miss Bumbum Brazil pageant, five contestants donned 110 pounds of raw prime beef steaks, or so-called “beef-kinis,” in photos that graced the invitations for the infamous posterior pageant, the Huffington Post reports.

A post shared by Miss Bumbum Brasil (@missbumbumbrasil) on Oct 23, 2017 at 10:06am PDT

MISS MALAYSIA'S DRESS AT MISS UNIVERSE PAGEANT INSPIRED BY NASI LEMAK, THE COUNTRY'S NATIONAL DISH

""We are not just a piece of meat. We are blamed for being too sexy. And with Hollywood actresses, what was the excuse?"" a contestant told Brazilian media outlets, according to the Mirror.



Likewise, pageant coordinators also endorsed the meatier meaning of the images.

A post shared by SPIN South West (@spinsouthwest) on Mar 28, 2017 at 1:17am PDT

“Women are not just a piece of meat,” Miss Bumbum organizers told SplashNews, Huff Post reports.

MAN WANTS GIRLFRIEND TO LOSE WEIGHT FOR HIM, GETS SLAMMED ON FACEBOOK

Puns aside, this wouldn’t be the first time that the Miss Bumbum pageant has made headlines for its publicity stunts. Last year, promotional photos of the contestants re-enacting “The Last Supper” by Leonardo DaVinci in barely-there swimsuits had Brazilian Catholics up in arms.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

Ultimately, the Miss Bumbum competition was held on Nov. 6 in San Paulo, with Amazonas' Rosie Oliveira taking the top prize to become Miss Bumbum Brazil 2017, The Sun reports. She wore an actual bikini to the festivities, according to photographs.",Beauty pageant hopefuls sport beef bikinis to protest sexual harassment,https://www.foxnews.com/lifestyle/2017/11/07/beauty-pageant-hopefuls-sport-beef-bikinis-to-protest-sexual-harassment.html
70,"['channel', 'york', 'fox', 'contributor', 'dr', 'policy', 'signs', 'fnc', 'kiron', 'relations', 'skinner', 'politics', 'press', 'television', 'role', 'political', 'international']","NEW YORK – OCTOBER 9, 2017 — FOX News Channel (FNC) has signed Kiron Skinner, PhD, as a contributor, the network announced today.
In this role, she will offer both foreign policy and political analysis across FNC and FOX Business Network’s (FBN) daytime and primetime programming.
Skinner is the Taube Professor of International Relations and Political Science.
Prior to joining FNC, she regularly provided commentary on national and international television and radio programs.
Owned by 21st Century Fox, FNC is available in 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.","NEW YORK – OCTOBER 9, 2017 — FOX News Channel (FNC) has signed Kiron Skinner, PhD, as a contributor, the network announced today. In this role, she will offer both foreign policy and political analysis across FNC and FOX Business Network’s (FBN) daytime and primetime programming.

In addition to her role with FNC and FBN, Skinner directs several entities at Carnegie Mellon University, including the Center for International Relations and Politics, the Institute for Politics and Strategy, the Institute for Strategic Analysis, and the Washington Semester Program. Skinner is the Taube Professor of International Relations and Political Science. She is also the W. Glenn Campbell Research Fellow at Stanford University’s Hoover Institution.

Prior to joining FNC, she regularly provided commentary on national and international television and radio programs. Her opinion essays have appeared in the New York Times, the Wall Street Journal, the Washington Post, among other major publications. Skinner has written extensively in international relations and politics and her coauthored books Reagan, In His Own Hand (2001) and Reagan, A Life in Letters (2003) landed on the New York Times best sellers list, as well as received additional awards.

Throughout her career, Skinner has served on several boards for the federal government, focusing on foreign and defense policy. She has been a foreign policy adviser or surrogate for the presidential campaigns of Newt Gingrich, Rand Paul, Mitt Romney, and Donald Trump. She was also a member of the executive committee of the Trump Transition Team.

Skinner holds MA and PhD degrees in political science and international relations from Harvard University, and undergraduate degrees from Spelman College and Sacramento City College. She also received an honorary doctor of laws degree from Molloy College, Long Island.

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most-trusted television news source in the country. Owned by 21st Century Fox, FNC is available in 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

###

FOX News Media Contact:

Jaclyn Giuliano 212.301.3436",FOX NEWS CHANNEL SIGNS DR. KIRON SKINNER TO CONTRIBUTOR ROLE – Fox News Channel Press,http://press.foxnews.com/2017/10/fox-news-channel-signs-dr-kiron-skinner-to-contributor-role/
71,"['pay', 'surprising', 'mandate', 'individual', 'seat', 'reform', 'repealing', 'finance', 'rate', 'obamacare', 'tax', 'wall', 'votes', 'political', 'killing', 'potential', 'cuts', 'street']","By The Editorial Board, The Wall Street JournalRepublicans are looking under every seat cushion to finance tax cuts and the political bribes that Members of Congress are demanding for their votes.
One surprising potential “pay for,” believe it or not, would be repealing ObamaCare’s individual mandate.","By The Editorial Board, The Wall Street Journal

Republicans are looking under every seat cushion to finance tax cuts and the political bribes that Members of Congress are demanding for their votes. One surprising potential “pay for,” believe it or not, would be repealing ObamaCare’s individual mandate.",Tax Reform and ObamaCare: How Killing The Individual Mandate Can Finance Rate Cuts.,http://nation.foxnews.com/2017/11/06/tax-reform-and-obamacare-how-killing-individual-mandate-can-finance-rate-cuts#commenting
72,"['dui', 'road', 'polk', 'deputies', 'florida', 'jail', 'riding', 'horse', 'charged', 'sheriff', 'woman', 'county']","Riding a horse while drunk is a big no-no and you will get a DUI if you try it.
That’s what a 53-year-old woman learned Thursday afternoon when she was stopped by Polk County sheriff deputies while riding down a busy highway in Florida.
Byrne is charged with DUI and animal neglect for endangering and failing to provide proper protection for the horse.
""Ms. Byrne was obviously not in any condition to be on the road,"" said Polk County Sheriff Grady Judd.
She was booked into the Polk County Jail.","Riding a horse while drunk is a big no-no and you will get a DUI if you try it.

That’s what a 53-year-old woman learned Thursday afternoon when she was stopped by Polk County sheriff deputies while riding down a busy highway in Florida.

Officials said a passerby noticed a woman who appeared confused and possibly in danger along Combee Road near North Crystal Lake Road in Lakeland.

When deputies arrived they found Donna Byrne riding her horse on the road and had an odor of alcohol, red watery eyes and was staggering, Fox 13 Tampa reported.

Officers did a sobriety test and said she gave breath samples that registered blood-alcohol level of .161 — twice Florida's legal limit of .08.

Byrne is charged with DUI and animal neglect for endangering and failing to provide proper protection for the horse.

""Ms. Byrne was obviously not in any condition to be on the road,"" said Polk County Sheriff Grady Judd. ""She not only put herself and the horse in danger but also anyone who was driving on the road, which is typically very busy.""

Deputies took the horse to the Polk County Sheriff's Animal Control livestock facility. She was booked into the Polk County Jail. Jail records did not list an attorney for her.

The Associated Press contributed to this report.",Florida woman charged with DUI while riding horse,https://www.foxnews.com/us/2017/11/03/florida-woman-charged-with-dui-while-riding-horse.html
73,"['chicken', 'secret', 'nov', 'selling', 'bath', 'youve', 'chickenscented', 'twitter', 'kfc', 'wont', 'bombs', 'japan']","If you’ve ever longed to immerse yourself in a steaming bath of chicken broth, the opportunity has now presented itself.
On Oct. 31, KFC Japan announced a partnership with Japanese retailer Village Vanguard on Twitter to produce — no joke — fried-chicken-scented bath bombs, for a limited time only.
The drumstick-shaped bath bombs will be crafted with “eleven secret herbs and spices,” allowing you to soak in deep-fried scented glory, according to the Independent.
HERSHEY'S RELEASES FIRST NEW FLAVOR IN OVER 20 YEARS, AND IT ISN'T CHOCOLATETo be eligible, one must follow KFC Japan on Twitter and retweet a promotional post of the bath bomb between Nov. 1 and Nov. 15.
Nevertheless, those of us outside Japan will have to comfort ourselves with plain old regular bath bombs and KFC takeout.","If you’ve ever longed to immerse yourself in a steaming bath of chicken broth, the opportunity has now presented itself.

On Oct. 31, KFC Japan announced a partnership with Japanese retailer Village Vanguard on Twitter to produce — no joke — fried-chicken-scented bath bombs, for a limited time only.

The drumstick-shaped bath bombs will be crafted with “eleven secret herbs and spices,” allowing you to soak in deep-fried scented glory, according to the Independent. But be warned: getting your hands on one won’t be easy.

HERSHEY'S RELEASES FIRST NEW FLAVOR IN OVER 20 YEARS, AND IT ISN'T CHOCOLATE

To be eligible, one must follow KFC Japan on Twitter and retweet a promotional post of the bath bomb between Nov. 1 and Nov. 15. From there, 100 lucky individuals will receive their very own KFC-sanctioned explosive soap, as well as a KFC box and coupon for a Secret Combination Pack of chicken.

While it’s not clear how the winners will be determined, the contest is only open to people in Japan, the outlet adds.

NATIONAL SANDWICH DAY: 5 OF THE MOST OUTRAGEOUS OFFERINGS ACROSS AMERICA

This is not the first time that the fried chicken chain has launched products beyond its traditional menu. From poultry-inspired nail polish and chicken-flavored chocolate truffles to romance novellas, KFC continues to blaze a trail with its finger-lickin’ good empire.

Nevertheless, those of us outside Japan will have to comfort ourselves with plain old regular bath bombs and KFC takeout.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS",KFC selling chicken-scented bath bombs,https://www.foxnews.com/lifestyle/2017/11/03/kfc-selling-chicken-scented-bath-bombs.html
74,"['im', 'reform', 'fox', 'scott', 'cut', 'gurnal', 'thanksgiving', 'pass', 'tax', 'ryan', 'deduct', 'believes', 'speaker', 'bill']","Republicans hetre at home are working on pushing a tax reform plan through Congress.
FOX's Gurnal Scott with the story:House Speaker Paul Ryan on FOX News Sunday says the reform bill with a trillion-dollar tax cut is on pace to pass the House by Thanksgiving.
(Ryan) ""In exchange for a tax cut, so you get to keep your money more in the first place.
Gurnal Scott, FOX News.
Follow Gurnal Scott on Twitter: @GurnalScott","Audio clip: Listen to audio clip.

As President Trump travels overseas. Republicans hetre at home are working on pushing a tax reform plan through Congress.

FOX's Gurnal Scott with the story:

House Speaker Paul Ryan on FOX News Sunday says the reform bill with a trillion-dollar tax cut is on pace to pass the House by Thanksgiving. But critics say key deductions are being left out of the proposal.

Host Chris Wallace pressed the Speaker on what it could mean for many, like those paying off student loans:

(Wallace) ""If I'm able to deduct the interest rate. Now I'm losing that, if I have huge medical expenses and I'm able to deduct the medical.""

(Ryan) ""In exchange for a tax cut, so you get to keep your money more in the first place. So you get to decide what you want to do with your money.""

The GOP hopes to have a bill on the President's desk by year's end.

Gurnal Scott, FOX News.

Follow Gurnal Scott on Twitter: @GurnalScott",Speaker Ryan Believes the Tax Reform Bill Will Pass by Thanksgiving,https://radio.foxnews.com/2017/11/05/speaker-ryan-believes-the-tax-reform-bill-will-pass-by-thanksgiving/
75,"['town', 'comeys', 'statement', 'drafts', 'director', 'law', 'early', 'grassley', 'fbi', 'sharing', 'exoneration', 'strongly', 'versions', 'wray', 'federal', 'hillary', 'violated']","Katie Pavlich, Town HallSenate Judiciary Committee Chairman Chuck Grassley sent a letter to FBI Director Christopher Wray late Monday afternoon demanding to know why early versions of former FBI Director James Comey's statement exonerating Hillary Clinton strongly indicated she had violated federal law by hosting and sharing top secret information on a personal email server.
In Comey's final statement, which he delivered in July 2016, that language was changed.","Katie Pavlich, Town Hall

Senate Judiciary Committee Chairman Chuck Grassley sent a letter to FBI Director Christopher Wray late Monday afternoon demanding to know why early versions of former FBI Director James Comey's statement exonerating Hillary Clinton strongly indicated she had violated federal law by hosting and sharing top secret information on a personal email server. In Comey's final statement, which he delivered in July 2016, that language was changed.",Grassley: Early Drafts of Comey's Exoneration Statement Acknowledged Hillary Clinton Violated Federal Law,http://nation.foxnews.com/2017/11/07/grassley-early-drafts-comeys-exoneration-statement-acknowledged-hillary-clinton-violated
76,"['unexploded', 'hedge', 'war', 'world', 'vegetable', 'told', 'officers', 'garden', 'mistakes', 'man', 'germany', 'zucchini', 'ii', 'bomb']","A worried resident in Germany alerted police to what he thought was a World War II bomb in his garden.
Officers rushed over — and found a particularly large zucchini.
Police were summoned to the scene in Bretten, near the southwestern city of Karlsruhe, on Thursday morning by an 81-year-old man.
“The zucchini must have been thrown by an unknown person over the garden hedge of the ultimately relieved man, who took care of [its] disposal himself,” cops told The Telegraph.
Frequently, unexploded wartime bombs are unearthed during construction work in Germany, often forcing authorities to evacuate tens of thousands of residents while they are defused.","A worried resident in Germany alerted police to what he thought was a World War II bomb in his garden. Officers rushed over — and found a particularly large zucchini.

Police were summoned to the scene in Bretten, near the southwestern city of Karlsruhe, on Thursday morning by an 81-year-old man.

WOMAN'S LOST ENGAGEMENT RING TURNS UP WRAPPED AROUND A CARROT 13 YEARS LATER

The police told The Telegraph that a homeowner “excitedly rang Bretten police station and said that he had found a World War II bomb in his garden,” but “as it turned out to be a vegetable, the bomb disposal unit did not have to be called.”

They said in a statement Friday that officers determined ""the object, which really did look very like a bomb"" was actually a 40-centimeter (nearly 16-inch) zucchini.

The offending vegetable, which was very dark in color, weighed about five kilograms (11 pounds). Police believe someone threw it over a hedge into the garden.

“The zucchini must have been thrown by an unknown person over the garden hedge of the ultimately relieved man, who took care of [its] disposal himself,” cops told The Telegraph.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

The man’s cause for alarm was not unwarranted, though. Frequently, unexploded wartime bombs are unearthed during construction work in Germany, often forcing authorities to evacuate tens of thousands of residents while they are defused.

The Associated Press contributed to this article.",Man mistakes zucchini for an unexploded bomb,https://www.foxnews.com/food-drink/2017/11/06/man-mistakes-zucchini-for-unexploded-bomb.html
77,"['lawrence', 'craig', 'finally', 'tracy', 'perform', 'morgan']",,,Tracy Lawrence and Craig Morgan perform 'Finally Home',http://video.foxnews.com/v/5637949284001/
78,"['uber', 'stealing', 'camera', 'tips', 'woman', 'caught', 'drivers']",,,Woman caught on camera stealing Uber driver's tips,http://video.foxnews.com/v/5638009108001/
79,"['pushed', 'million', 'york', 'sen', '345', 'diversity', 'immigrants', 'promised', 'enter', 'weeks', 'reach', 'schumer', 'report', 'washington', 'visa', 'terror']","by Paul Bedard, Washington ExaminerThe number of immigrants let into the U.S. under the “diversity visa” program pushed by Sen. Chuck Schumer and blamed in last week’s New York City terror attack is expected to reach nearly 5 million, more than 300 percent higher than promised, according to a new report.","by Paul Bedard, Washington Examiner

The number of immigrants let into the U.S. under the “diversity visa” program pushed by Sen. Chuck Schumer and blamed in last week’s New York City terror attack is expected to reach nearly 5 million, more than 300 percent higher than promised, according to a new report.","5 Million Immigrants Enter Under 'Diversity Visa,' 345% More Than Promised",http://nation.foxnews.com/2017/11/06/5-million-immigrants-enter-under-diversity-visa-345-more-promised
80,"['dinner', 'trump', 'worked', 'state', 'houses', 'japans', 'tuxedo', 'director', 'house', 'white', 'look', 'communications', 'hicks', 'hope', 'wore', 'japan']","White House Communications Director Hope Hicks has people talking about her edgy look at Monday night’s state dinner hosted by Japan's Prime Minister Shinzo Abe.
MELANIA TRUMP CONTINUES TO PROTEST BULLYING WHILE WEARING PINKThe 29-year-old surprised some at the dinner, put on by Japan’s government for President Trump during his current visit, by ditching her usual colorful dresses for a sharp black-and-white tuxedo and slouchy bow tie.
Twitter users have been enjoying the androgynous look, which Hicks dressed up with a feminine pink lip and smoky eye.
One user tweeted that Hicks had stolen the show with her “impressive suit.”Another simply described the look as “chic.”FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWSHicks was appointed to White House Communications Director on Sept. 12.
She had previously worked as the White House director of strategic communications.","White House Communications Director Hope Hicks has people talking about her edgy look at Monday night’s state dinner hosted by Japan's Prime Minister Shinzo Abe.

MELANIA TRUMP CONTINUES TO PROTEST BULLYING WHILE WEARING PINK

The 29-year-old surprised some at the dinner, put on by Japan’s government for President Trump during his current visit, by ditching her usual colorful dresses for a sharp black-and-white tuxedo and slouchy bow tie.

Twitter users have been enjoying the androgynous look, which Hicks dressed up with a feminine pink lip and smoky eye.

One user tweeted that Hicks had stolen the show with her “impressive suit.”

Another simply described the look as “chic.”

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

Hicks was appointed to White House Communications Director on Sept. 12. She had previously worked as the White House director of strategic communications.",White House's Hope Hicks wore a tuxedo to Japan state dinner,https://www.foxnews.com/lifestyle/2017/11/06/white-houses-hope-hicks-wore-tuxedo-to-japan-state-dinner.html
81,"['security', 'washington', 'tsa', 'berry', 'discovered', 'weapon', 'told', 'dc', 'man', 'virginia', 'airport', 'loaded', 'say', 'trull', 'gun']","A Virginia man was arrested on Thursday after he tried to bring a loaded handgun onto an airplane at Reagan National Airport, Fox 5 reported.
Transportation Security Administration agents stopped Carl H. Berry II, 36, after they discovered a 9mm handgun in his carry-on bag.
The gun was loaded with seven bullets, including one in the chamber, authorities said.
'DEFENSELESS PEOPLE': GUNMAN KILLS 26 AT SOUTH TEXAS CHURCH“The TSA discovered 82 firearms over the last week in carry-on bags around the nation.
Of the 82 firearms discovered, 74 were loaded and 31 had a round chambered,” The TSA said in a blog post.","A Virginia man was arrested on Thursday after he tried to bring a loaded handgun onto an airplane at Reagan National Airport, Fox 5 reported.

Transportation Security Administration agents stopped Carl H. Berry II, 36, after they discovered a 9mm handgun in his carry-on bag.

The weapon was detected as it passed through the security checkpoint’s X-ray machine. The gun was loaded with seven bullets, including one in the chamber, authorities said.

Agents from Metropolitan Washington Airports Authority confiscated the firearm and charged Berry with “carrying a dangerous weapon in an airport terminal.”

TSA reports show the number of guns confiscated at checkpoints has increased every year since 2007. In 2016, about 3,391 guns were discovered in carry-ons – a 28 percent increase from 2015.

'DEFENSELESS PEOPLE': GUNMAN KILLS 26 AT SOUTH TEXAS CHURCH

“The TSA discovered 82 firearms over the last week in carry-on bags around the nation. Of the 82 firearms discovered, 74 were loaded and 31 had a round chambered,” The TSA said in a blog post.

The TSA says many of these gun-related incidents are unintentional, but law enforcement officers evaluate the threat of each situation.

“Just because we find a prohibited item on an individual does not mean they had bad intentions,” the TSA wrote. “In many cases, people simply forgot they had these items.”

That may have been the case with Berry. According to MWAA spokesman Andrew Trull, Berry told officers that “he forget he had the weapon.”

“It is a regular occurrence that passengers try to go through security with ammunition at both [Dulles International] and Reagan airports,” Trull told The Washington Post.

Mr. Berry was released on a summons and the situation did not impact airport operations.","Virginia man found with loaded gun at DC airport, police say",https://www.foxnews.com/us/2017/11/06/virginia-man-found-with-loaded-gun-at-dc-airport-police-say.html
